STNAME,CTYNAME,Majority_White,Percent_White
Illinois,Henderson County,True,0.9815419565526055
Illinois,Henry County,True,0.9616987339248331
Illinois,Iroquois County,True,0.9704514363885088
Illinois,Jackson County,True,0.7862862279635764
Illinois,Jasper County,True,0.9848138131890992
Illinois,Jefferson County,True,0.8853305785123967
Illinois,Jersey County,True,0.9753759563802656
Illinois,Jo Daviess County,True,0.9786686771031975
Illinois,Johnson County,True,0.9018808777429467
Illinois,Kane County,True,0.8736619284307552
Illinois,Kankakee County,True,0.8128538570417552
Illinois,Kendall County,True,0.8826467973413488
Illinois,Knox County,True,0.8892376595785404
Illinois,Lake County,True,0.830053267247764
Illinois,LaSalle County,True,0.9550335035805015
Illinois,Lawrence County,True,0.8831004577210311
Illinois,Lee County,True,0.9240517167565716
Illinois,Livingston County,True,0.927963360674826
Illinois,Logan County,True,0.8973111651617632
Illinois,McDonough County,True,0.9057995512800812
Illinois,McHenry County,True,0.9418195979165652
Illinois,McLean County,True,0.8515506643216605
Illinois,Macon County,True,0.7945914531156354
Illinois,Macoupin County,True,0.9742753699900489
Illinois,Madison County,True,0.8898810301512228
Illinois,Marion County,True,0.9347200082274901
Illinois,Marshall County,True,0.9792325788918634
Illinois,Mason County,True,0.978990716828366
Illinois,Massac County,True,0.9159774189313378
Illinois,Menard County,True,0.9728030183933344
Illinois,Mercer County,True,0.9839077625007707
Illinois,Monroe County,True,0.9823125580837605
Illinois,Montgomery County,True,0.9535111411208643
Illinois,Morgan County,True,0.9143229757314584
Illinois,Moultrie County,True,0.9843300073662359
Illinois,Ogle County,True,0.969781259461096
Illinois,Peoria County,True,0.7549157828404199
Illinois,Perry County,True,0.8887025115604316
Illinois,Piatt County,True,0.9793383422200679
Illinois,Pike County,True,0.9691562423350503
Illinois,Pope County,True,0.9133895131086143
Illinois,Pulaski County,True,0.6390463487829277
Illinois,Putnam County,True,0.9794427454977914
Illinois,Randolph County,True,0.8836023789294817
Illinois,Richland County,True,0.9733555885262116
Illinois,Rock Island County,True,0.8548797276494164
Illinois,St. Clair County,True,0.6559410543855865
Illinois,Saline County,True,0.9319329752264892
Illinois,Sangamon County,True,0.8368252279558992
Illinois,Schuyler County,True,0.9570873005229985
Illinois,Scott County,True,0.9841209829867675
Illinois,Shelby County,True,0.9863038385294648
Illinois,Stark County,True,0.9783047426841575
Illinois,Stephenson County,True,0.8730594774164697
Illinois,Tazewell County,True,0.9643910584116102
Illinois,Union County,True,0.9633932113107043
Illinois,Vermilion County,True,0.8361638609139446
Illinois,Wabash County,True,0.9705807111793298
Illinois,Warren County,True,0.9481698719756358
Illinois,Washington County,True,0.9777366762570215
Illinois,Wayne County,True,0.9811753348618318
Illinois,White County,True,0.9804365733113674
Illinois,Whiteside County,True,0.958804411713861
Illinois,Will County,True,0.8135067500051281
Illinois,Williamson County,True,0.9301826799052104
Illinois,Winnebago County,True,0.8196590531689429
Illinois,Woodford County,True,0.9757255395037335
Indiana,Adams County,True,0.9834133566128328
Indiana,Allen County,True,0.8171120828385292
Indiana,Bartholomew County,True,0.9127500663473569
Indiana,Benton County,True,0.9801226715129486
Indiana,Blackford County,True,0.9764837625979843
Indiana,Boone County,True,0.9526330076004343
Indiana,Brown County,True,0.9738778757541603
Indiana,Carroll County,True,0.9804428962428465
Indiana,Cass County,True,0.9416811383841788
Indiana,Clark County,True,0.8923100284946093
Indiana,Clay County,True,0.9798412639266684
Indiana,Clinton County,True,0.9799224759251408
Indiana,Crawford County,True,0.9782466010314111
Indiana,Daviess County,True,0.9744885229540918
Indiana,Dearborn County,True,0.9765206397623969
Indiana,Decatur County,True,0.9739267337378081
Indiana,DeKalb County,True,0.9775761442309965
Indiana,Delaware County,True,0.8950444770116901
Indiana,Dubois County,True,0.9802239072044876
Indiana,Elkhart County,True,0.901176741692925
Indiana,Fayette County,True,0.9701194390111948
Indiana,Floyd County,True,0.9152398283809093
Indiana,Fountain County,True,0.9804895145744494
Indiana,Franklin County,True,0.9851974400278637
Indiana,Fulton County,True,0.9647007763900275
Indiana,Gibson County,True,0.9561240958814036
Indiana,Grant County,True,0.8949516803692485
Indiana,Greene County,True,0.9819672131147541
Indiana,Hamilton County,True,0.8893417848322078
Indiana,Hancock County,True,0.9545768542145405
Indiana,Harrison County,True,0.9767976695456636
Indiana,Hendricks County,True,0.9035590358562559
Indiana,Henry County,True,0.956875063329618
Indiana,Howard County,True,0.8906202850969837
Indiana,Huntington County,True,0.975775272393003
Indiana,Jackson County,True,0.9665297216999744
Indiana,Jasper County,True,0.9736669057867049
Indiana,Jay County,True,0.9825423570158195
Indiana,Jefferson County,True,0.9581618234318363
Indiana,Jennings County,True,0.9759951706260431
Indiana,Johnson County,True,0.9456041231641653
Indiana,Knox County,True,0.951707675358061
Indiana,Kosciusko County,True,0.9653519566029714
Indiana,LaGrange County,True,0.9821966365501985
Indiana,Lake County,True,0.7056286440121714
Indiana,LaPorte County,True,0.8592488718695503
Indiana,Lawrence County,True,0.9757367941316898
Indiana,Madison County,True,0.8897336361125602
Indiana,Marion County,True,0.6710559676683965
Indiana,Marshall County,True,0.9711636611092208
Indiana,Martin County,True,0.9834307992202729
Indiana,Miami County,True,0.9224360028504084
Indiana,Monroe County,True,0.8819449861366199
Indiana,Montgomery County,True,0.96737596068385
Indiana,Morgan County,True,0.9779110675356134
Indiana,Newton County,True,0.9760039874679578
Indiana,Noble County,True,0.975536967760918
Indiana,Ohio County,True,0.9822339200526402
Indiana,Orange County,True,0.9702386998476384
Indiana,Owen County,True,0.9787652011225444
Indiana,Parke County,True,0.9633253266155017
Indiana,Perry County,True,0.9573527900524098
Indiana,Pike County,True,0.9823750587498041
Indiana,Porter County,True,0.9343622119481899
Indiana,Posey County,True,0.9750380874252901
Indiana,Pulaski County,True,0.9740170679670832
Indiana,Putnam County,True,0.9378013245033112
Indiana,Randolph County,True,0.9770288591903932
Indiana,Ripley County,True,0.9777490116502816
Indiana,Rush County,True,0.9781807546066101
Indiana,St. Joseph County,True,0.8173001832216983
Indiana,Scott County,True,0.980370728426716
Indiana,Shelby County,True,0.966562478918846
Indiana,Spencer County,True,0.9787877333589289
Indiana,Starke County,True,0.9780295524059794
Indiana,Steuben County,True,0.9738307349665924
Indiana,Sullivan County,True,0.939588446290353
Indiana,Switzerland County,True,0.9809094397544129
Indiana,Tippecanoe County,True,0.8661562815117766
Indiana,Tipton County,True,0.981459063395986
Indiana,Union County,True,0.976229285520239
Indiana,Vanderburgh County,True,0.8697099381835474
Indiana,Vermillion County,True,0.9836034912718205
Indiana,Vigo County,True,0.8848360202161804
Indiana,Wabash County,True,0.9701183523376904
Indiana,Warren County,True,0.9835770798369695
Indiana,Warrick County,True,0.9532606718158212
Indiana,Washington County,True,0.9830235306758354
Indiana,Wayne County,True,0.9109823544903871
Indiana,Wells County,True,0.978844206567337
Indiana,White County,True,0.9722017522312291
Indiana,Whitley County,True,0.9769959810449284
Iowa,Adair County,True,0.9862317871942253
Iowa,Adams County,True,0.9803119406801329
Iowa,Allamakee County,True,0.9642480859731685
Iowa,Appanoose County,True,0.9770866141732284
Iowa,Audubon County,True,0.9827411167512691
Iowa,Benton County,True,0.9814147984667209
Iowa,Black Hawk County,True,0.8695038689121529
Iowa,Boone County,True,0.9733918686772285
Iowa,Bremer County,True,0.9720576820948568
Iowa,Buchanan County,True,0.9802311145067328
Iowa,Buena Vista County,True,0.8827214452214452
Iowa,Butler County,True,0.9840517816628853
Iowa,Calhoun County,True,0.9685134726006661
Iowa,Carroll County,True,0.9779458097038437
Iowa,Cass County,True,0.9784303723675581
Iowa,Cedar County,True,0.9773023457862728
Iowa,Cerro Gordo County,True,0.9604457842331232
Iowa,Cherokee County,True,0.9728779507785033
Iowa,Chickasaw County,True,0.9853372434017595
Iowa,Clarke County,True,0.971291355389541
Iowa,Clay County,True,0.9751189830712693
Iowa,Clayton County,True,0.9830109335576115
Iowa,Clinton County,True,0.9455426237247778
Iowa,Crawford County,True,0.9513547865272401
Iowa,Dallas County,True,0.9370961690774938
Iowa,Davis County,True,0.9840027621130164
Iowa,Decatur County,True,0.9548043135829395
Iowa,Delaware County,True,0.9857175372709684
Iowa,Des Moines County,True,0.9123946455131383
Iowa,Dickinson County,True,0.9837379212821117
Iowa,Dubuque County,True,0.9446880553540069
Iowa,Emmet County,True,0.9498023715415019
Iowa,Fayette County,True,0.9694127831481749
Iowa,Floyd County,True,0.9620702541106129
Iowa,Franklin County,True,0.9745120333522835
Iowa,Fremont County,True,0.977612984469008
Iowa,Greene County,True,0.9783677482792527
Iowa,Grundy County,True,0.9861021850899743
Iowa,Guthrie County,True,0.9818131205344716
Iowa,Hamilton County,True,0.9557481751824818
Iowa,Hancock County,True,0.9780851446021196
Iowa,Hardin County,True,0.9693677031557045
Iowa,Harrison County,True,0.9826092933736597
Iowa,Henry County,True,0.9268135995255979
Iowa,Howard County,True,0.9846282547317787
Iowa,Humboldt County,True,0.978312262308562
Iowa,Ida County,True,0.9842431063590321
Iowa,Iowa County,True,0.981345357959108
Iowa,Jackson County,True,0.9734172077922078
Iowa,Jasper County,True,0.9687721982405333
Iowa,Jefferson County,True,0.8792909231042865
Iowa,Johnson County,True,0.868725103985563
Iowa,Jones County,True,0.9628373467706769
Iowa,Keokuk County,True,0.9842876421823791
Iowa,Kossuth County,True,0.9802554411573048
Iowa,Lee County,True,0.9413482325855631
Iowa,Linn County,True,0.9114238602847257
Iowa,Louisa County,True,0.9593899627593545
Iowa,Lucas County,True,0.9863013698630136
Iowa,Lyon County,True,0.9876669218338011
Iowa,Madison County,True,0.9800689919509391
Iowa,Mahaska County,True,0.9628391926213073
Iowa,Marion County,True,0.9666058230348006
Iowa,Marshall County,True,0.9358983772670534
Iowa,Mills County,True,0.9759385320482578
Iowa,Mitchell County,True,0.9878787878787879
Iowa,Monona County,True,0.9697501096010521
Iowa,Monroe County,True,0.9765595932035223
Iowa,Montgomery County,True,0.9808820745788378
Iowa,Muscatine County,True,0.9515613703677791
Iowa,O'Brien County,True,0.9738921817668642
Iowa,Osceola County,True,0.9788470854190214
Iowa,Page County,True,0.9480684783300452
Iowa,Palo Alto County,True,0.9775741239892183
Iowa,Plymouth County,True,0.9765126269723371
Iowa,Pocahontas County,True,0.9762237762237762
Iowa,Polk County,True,0.871524193730139
Iowa,Pottawattamie County,True,0.9561848180556004
Iowa,Poweshiek County,True,0.9555401366353544
Iowa,Ringgold County,True,0.9795918367346939
Iowa,Sac County,True,0.9829607012705605
Iowa,Scott County,True,0.8748096848914981
Iowa,Shelby County,True,0.9824343359018974
Iowa,Sioux County,True,0.9742617018793043
Iowa,Story County,True,0.8910906298003072
Iowa,Tama County,True,0.8894844890510949
Iowa,Taylor County,True,0.9822809278350515
Iowa,Union County,True,0.9728442115292997
Iowa,Van Buren County,True,0.9845616861323667
Iowa,Wapello County,True,0.9504608946445738
Iowa,Warren County,True,0.9749205604487001
Iowa,Washington County,True,0.9724377110522954
Iowa,Wayne County,True,0.9796658259773013
Iowa,Webster County,True,0.9315322083009149
Iowa,Winnebago County,True,0.970377358490566
Iowa,Winneshiek County,True,0.9718911732586297
Iowa,Woodbury County,True,0.896132834260137
Iowa,Worth County,True,0.979651549408166
Iowa,Wright County,True,0.9749057039488876
Kansas,Allen County,True,0.9381334935055184
Kansas,Anderson County,True,0.9660224832638625
Kansas,Atchison County,True,0.9123892226253494
Kansas,Barber County,True,0.9672906809298498
Kansas,Barton County,True,0.9561635881990057
Kansas,Bourbon County,True,0.9310599449553602
Kansas,Brown County,True,0.8595283878149985
Kansas,Butler County,True,0.9420298661643398
Kansas,Chase County,True,0.9608269858541894
Kansas,Chautauqua County,True,0.8994679361523383
Kansas,Cherokee County,True,0.9071421841138226
Kansas,Cheyenne County,True,0.9824495892457058
Kansas,Clark County,True,0.9513984410820725
Kansas,Clay County,True,0.9723361856757707
Kansas,Cloud County,True,0.9691390869426413
Kansas,Coffey County,True,0.9645965655139968
Kansas,Comanche County,True,0.9764767381076843
Kansas,Cowley County,True,0.8983961640211641
Kansas,Crawford County,True,0.9249256878636214
Kansas,Decatur County,True,0.9770114942528736
Kansas,Dickinson County,True,0.9565833417670276
Kansas,Doniphan County,True,0.9286622583926755
Kansas,Douglas County,True,0.8512723277573008
Kansas,Edwards County,True,0.9523329976502182
Kansas,Elk County,True,0.9488970588235294
Kansas,Ellis County,True,0.9565621450452622
Kansas,Ellsworth County,True,0.922389898367724
Kansas,Finney County,True,0.9037903225806452
Kansas,Ford County,True,0.9172421731123389
Kansas,Franklin County,True,0.9479271211302401
Kansas,Geary County,True,0.7056533291242469
Kansas,Gove County,True,0.9816782704287285
Kansas,Graham County,True,0.9150504266873546
Kansas,Grant County,True,0.9550675249274265
Kansas,Gray County,True,0.9739635157545605
Kansas,Greeley County,True,0.9761171032357473
Kansas,Greenwood County,True,0.9575457080880074
Kansas,Hamilton County,True,0.9552860932171277
Kansas,Harper County,True,0.9617661986127559
Kansas,Harvey County,True,0.9428727189257431
Kansas,Haskell County,True,0.9593515037593985
Kansas,Hodgeman County,True,0.9714722363728986
Kansas,Jackson County,True,0.8739683247825117
Kansas,Jefferson County,True,0.9631037212984956
Kansas,Jewell County,True,0.9770190413657256
Kansas,Johnson County,True,0.8789794128730714
Kansas,Kearny County,True,0.9581653225806451
Kansas,Kingman County,True,0.9694772987409386
Kansas,Kiowa County,True,0.9615384615384616
Kansas,Labette County,True,0.8843732381131366
Kansas,Lane County,True,0.9589201877934272
Kansas,Leavenworth County,True,0.851914740349117
Kansas,Lincoln County,True,0.9773156899810964
Kansas,Linn County,True,0.968435547081877
Kansas,Logan County,True,0.9612068965517241
Kansas,Lyon County,True,0.9083204930662557
Kansas,McPherson County,True,0.9580324294863061
Kansas,Marion County,True,0.965173726411274
Kansas,Marshall County,True,0.9753542207144282
Kansas,Meade County,True,0.9638307552320291
Kansas,Miami County,True,0.9573776523978903
Kansas,Mitchell County,True,0.9809598741148702
Kansas,Montgomery County,True,0.8529266664732
Kansas,Morris County,True,0.9678852066962761
Kansas,Morton County,True,0.9353108236036605
Kansas,Nemaha County,True,0.970489538097118
Kansas,Neosho County,True,0.9492868462757528
Kansas,Ness County,True,0.9732724902216427
Kansas,Norton County,True,0.9476122594440485
Kansas,Osage County,True,0.9672283484078801
Kansas,Osborne County,True,0.9789805570152391
Kansas,Ottawa County,True,0.9698616600790514
Kansas,Pawnee County,True,0.9158487297921478
Kansas,Phillips County,True,0.9690161261098025
Kansas,Pottawatomie County,True,0.9450273518070128
Kansas,Pratt County,True,0.9526110197368421
Kansas,Rawlins County,True,0.9796875
Kansas,Reno County,True,0.9326484372575189
Kansas,Republic County,True,0.9806504734458625
Kansas,Rice County,True,0.9474211316975463
Kansas,Riley County,True,0.8463474068972824
Kansas,Rooks County,True,0.9754930116791116
Kansas,Rush County,True,0.9757763975155279
Kansas,Russell County,True,0.9619925136769364
Kansas,Saline County,True,0.9056583553618632
Kansas,Scott County,True,0.9724529066234555
Kansas,Sedgwick County,True,0.8123197767762345
Kansas,Seward County,True,0.8948910689259778
Kansas,Shawnee County,True,0.8466570944907844
Kansas,Sheridan County,True,0.9818754925137904
Kansas,Sherman County,True,0.9591035498118763
Kansas,Smith County,True,0.9739707835325365
Kansas,Stafford County,True,0.955713630105553
Kansas,Stanton County,True,0.9572413793103448
Kansas,Stevens County,True,0.9629951355107713
Kansas,Sumner County,True,0.9514657430092084
Kansas,Thomas County,True,0.9637325273894976
Kansas,Trego County,True,0.9772270596115205
Kansas,Wabaunsee County,True,0.9636311976132973
Kansas,Wallace County,True,0.972313777191826
Kansas,Washington County,True,0.9751649878430011
Kansas,Wichita County,True,0.9716312056737588
Kansas,Wilson County,True,0.956068094453597
Kansas,Woodson County,True,0.9594264795607077
Kansas,Wyandotte County,True,0.6703303609021611
Kentucky,Adair County,True,0.9556626506024096
Kentucky,Allen County,True,0.973428995546759
Kentucky,Anderson County,True,0.958578792341679
Kentucky,Ballard County,True,0.9493579743189727
Kentucky,Barren County,True,0.9339682390748516
Kentucky,Bath County,True,0.9698356210811727
Kentucky,Bell County,True,0.9548309264450201
Kentucky,Boone County,True,0.9265707612961822
Kentucky,Bourbon County,True,0.9138552407648414
Kentucky,Boyd County,True,0.9501667887071841
Kentucky,Boyle County,True,0.8946890920510853
Kentucky,Bracken County,True,0.9810454438427125
Kentucky,Breathitt County,True,0.9823248991565823
Kentucky,Breckinridge County,True,0.9589955657416173
Kentucky,Bullitt County,True,0.970393696637504
Kentucky,Butler County,True,0.97803738317757
Kentucky,Caldwell County,True,0.9272516428295323
Kentucky,Calloway County,True,0.9245784092418006
Kentucky,Campbell County,True,0.9469353632243587
Kentucky,Carlisle County,True,0.9686134286849424
Kentucky,Carroll County,True,0.9548623853211009
Kentucky,Carter County,True,0.9803276290770806
Kentucky,Casey County,True,0.9782987190647929
Kentucky,Christian County,True,0.7310246993782067
Kentucky,Clark County,True,0.9288847905664068
Kentucky,Clay County,True,0.9442846539246613
Kentucky,Clinton County,True,0.974623237724842
Kentucky,Crittenden County,True,0.9770474137931034
Kentucky,Cumberland County,True,0.9560052793664761
Kentucky,Daviess County,True,0.9220006745224687
Kentucky,Edmonson County,True,0.9694308673680723
Kentucky,Elliott County,True,0.9569408740359897
Kentucky,Estill County,True,0.9862692334230319
Kentucky,Fayette County,True,0.7876355613459077
Kentucky,Fleming County,True,0.9731456043956044
Kentucky,Floyd County,True,0.9825412719196899
Kentucky,Franklin County,True,0.8472211067384146
Kentucky,Fulton County,True,0.7192337164750958
Kentucky,Gallatin County,True,0.9619058851279632
Kentucky,Garrard County,True,0.9636374386566546
Kentucky,Grant County,True,0.9728813559322034
Kentucky,Graves County,True,0.9280577455785212
Kentucky,Grayson County,True,0.9740409798182098
Kentucky,Green County,True,0.9604065399911622
Kentucky,Greenup County,True,0.9719127141962024
Kentucky,Hancock County,True,0.9744151204333295
Kentucky,Hardin County,True,0.8104928754963794
Kentucky,Harlan County,True,0.9616368286445013
Kentucky,Harrison County,True,0.9615549828178694
Kentucky,Hart County,True,0.9350974627028205
Kentucky,Henderson County,True,0.8954485842667641
Kentucky,Henry County,True,0.9484266875571223
Kentucky,Hickman County,True,0.8830458561211612
Kentucky,Hopkins County,True,0.9048974699259386
Kentucky,Jackson County,True,0.9881479258870303
Kentucky,Jefferson County,True,0.7389708428561534
Kentucky,Jessamine County,True,0.9357711292434774
Kentucky,Johnson County,True,0.9822520634649105
Kentucky,Kenton County,True,0.9178658223621151
Kentucky,Knott County,True,0.9817042917390226
Kentucky,Knox County,True,0.9734047581534583
Kentucky,Larue County,True,0.9487668715991803
Kentucky,Laurel County,True,0.9722680030944132
Kentucky,Lawrence County,True,0.9845406360424028
Kentucky,Lee County,True,0.9623669867635609
Kentucky,Leslie County,True,0.9873769024171889
Kentucky,Letcher County,True,0.9869321977287909
Kentucky,Lewis County,True,0.9874232020238526
Kentucky,Lincoln County,True,0.9586689015167
Kentucky,Livingston County,True,0.9794120768332802
Kentucky,Logan County,True,0.9070029272686332
Kentucky,Lyon County,True,0.93114597054245
Kentucky,McCracken County,True,0.8569924789089078
Kentucky,McCreary County,True,0.9170955780618739
Kentucky,McLean County,True,0.9821165579633916
Kentucky,Madison County,True,0.9212252022739603
Kentucky,Magoffin County,True,0.9864274212100299
Kentucky,Marion County,True,0.89318068690891
Kentucky,Marshall County,True,0.9833141909137315
Kentucky,Martin County,True,0.9178372439770854
Kentucky,Mason County,True,0.9064641388761991
Kentucky,Meade County,True,0.9210589321749838
Kentucky,Menifee County,True,0.9638263665594855
Kentucky,Mercer County,True,0.9367386294153615
Kentucky,Metcalfe County,True,0.970809509479386
Kentucky,Monroe County,True,0.9642362073745495
Kentucky,Montgomery County,True,0.9532005055386217
Kentucky,Morgan County,True,0.9421275973075798
Kentucky,Muhlenberg County,True,0.9403162182098073
Kentucky,Nelson County,True,0.9263521288837745
Kentucky,Nicholas County,True,0.9822857142857143
Kentucky,Ohio County,True,0.9745379023883697
Kentucky,Oldham County,True,0.9219045137758093
Kentucky,Owen County,True,0.9771481653506735
Kentucky,Owsley County,True,0.9847522236340533
Kentucky,Pendleton County,True,0.9813064913722268
Kentucky,Perry County,True,0.9663609645550795
Kentucky,Pike County,True,0.9806319922714949
Kentucky,Powell County,True,0.9806136345429785
Kentucky,Pulaski County,True,0.9685499976412498
Kentucky,Robertson County,True,0.9817184643510055
Kentucky,Rockcastle County,True,0.9841232506174291
Kentucky,Rowan County,True,0.9621700004264938
Kentucky,Russell County,True,0.9763959535920443
Kentucky,Scott County,True,0.9134272377030801
Kentucky,Shelby County,True,0.8898748108405558
Kentucky,Simpson County,True,0.8727334929866576
Kentucky,Spencer County,True,0.9633096003674781
Kentucky,Taylor County,True,0.9254789194443319
Kentucky,Todd County,True,0.8996126788396174
Kentucky,Trigg County,True,0.8944417526129992
Kentucky,Trimble County,True,0.968703766928417
Kentucky,Union County,True,0.856026936026936
Kentucky,Warren County,True,0.8537187259841175
Kentucky,Washington County,True,0.9191244823797854
Kentucky,Wayne County,True,0.9643680368805225
Kentucky,Webster County,True,0.9330781123463152
Kentucky,Whitley County,True,0.9727879658581932
Kentucky,Wolfe County,True,0.9879955332216639
Kentucky,Woodford County,True,0.9228376600071779
Louisiana,Acadia Parish,True,0.7994734461816773
Louisiana,Allen Parish,True,0.7185481029014449
Louisiana,Ascension Parish,True,0.7463085335660723
Louisiana,Assumption Parish,True,0.6814904890124207
Louisiana,Avoyelles Parish,True,0.6724394696387395
Louisiana,Beauregard Parish,True,0.8224414983048979
Louisiana,Bienville Parish,True,0.5603864734299517
Louisiana,Bossier Parish,True,0.741212959401622
Louisiana,Caddo Parish,False,0.4914952954767341
Louisiana,Calcasieu Parish,True,0.7145192886119295
Louisiana,Caldwell Parish,True,0.8106757297081167
Louisiana,Cameron Parish,True,0.9649358400477469
Louisiana,Catahoula Parish,True,0.667994558880684
Louisiana,Claiborne Parish,False,0.47474447349655335
Louisiana,Concordia Parish,True,0.5786889270807758
Louisiana,De Soto Parish,True,0.5915513852316137
Louisiana,East Baton Rouge Parish,False,0.4946842254446309
Louisiana,East Carroll Parish,False,0.3005580653733723
Louisiana,East Feliciana Parish,True,0.5347361055577768
Louisiana,Evangeline Parish,True,0.6982497775140908
Louisiana,Franklin Parish,True,0.6707844949175624
Louisiana,Grant Parish,True,0.8119902120717781
Louisiana,Iberia Parish,True,0.6306706847389829
Louisiana,Iberville Parish,False,0.49608763693270735
Louisiana,Jackson Parish,True,0.6873458312777504
Louisiana,Jefferson Parish,True,0.6671662715944622
Louisiana,Jefferson Davis Parish,True,0.8019534232629167
Louisiana,Lafayette Parish,True,0.7055162846006474
Louisiana,Lafourche Parish,True,0.8107679147471375
Louisiana,La Salle Parish,True,0.8535539626180746
Louisiana,Lincoln Parish,True,0.5524247651907226
Louisiana,Livingston Parish,True,0.9218368677146018
Louisiana,Madison Parish,False,0.36465361197959517
Louisiana,Morehouse Parish,True,0.5081461591494612
Louisiana,Natchitoches Parish,True,0.5497768536362714
Louisiana,Orleans Parish,False,0.34792417061611375
Louisiana,Ouachita Parish,True,0.6057298069681971
Louisiana,Plaquemines Parish,True,0.7167760545127712
Louisiana,Pointe Coupee Parish,True,0.6231628971222388
Louisiana,Rapides Parish,True,0.6413165826868017
Louisiana,Red River Parish,True,0.5924524101079818
Louisiana,Richland Parish,True,0.6278858563166196
Louisiana,Sabine Parish,True,0.7078725590955807
Louisiana,St. Bernard Parish,True,0.7432929026059806
Louisiana,St. Charles Parish,True,0.7066684383364021
Louisiana,St. Helena Parish,False,0.45172071176948786
Louisiana,St. James Parish,False,0.48853696713009853
Louisiana,St. John the Baptist Parish,False,0.432727110237276
Louisiana,St. Landry Parish,True,0.5660156343381703
Louisiana,St. Martin Parish,True,0.6683040625118537
Louisiana,St. Mary Parish,True,0.6174274168016836
Louisiana,St. Tammany Parish,True,0.8454769829569895
Louisiana,Tangipahoa Parish,True,0.6736902649848916
Louisiana,Tensas Parish,False,0.4317723052079128
Louisiana,Terrebonne Parish,True,0.7207778860161047
Louisiana,Union Parish,True,0.7169811320754716
Louisiana,Vermilion Parish,True,0.815745108390239
Louisiana,Vernon Parish,True,0.7792793628988843
Louisiana,Washington Parish,True,0.6752946218127277
Louisiana,Webster Parish,True,0.6429653150952613
Louisiana,West Baton Rouge Parish,True,0.6061976271467684
Louisiana,West Carroll Parish,True,0.8184503127171647
Louisiana,West Feliciana Parish,True,0.5284647841609867
Louisiana,Winn Parish,True,0.6687333333333333
Maine,Androscoggin County,True,0.9309072661208635
Maine,Aroostook County,True,0.9560873737088672
Maine,Cumberland County,True,0.9295191267993561
Maine,Franklin County,True,0.9735553379040157
Maine,Hancock County,True,0.9681989809010594
Maine,Kennebec County,True,0.9636118930186373
Maine,Knox County,True,0.9707824947060603
Maine,Lincoln County,True,0.9742246928028087
Maine,Oxford County,True,0.9703032306327308
Maine,Penobscot County,True,0.9544248305646976
Maine,Piscataquis County,True,0.969866975130133
Maine,Sagadahoc County,True,0.962177829558694
Maine,Somerset County,True,0.9705066461182816
Maine,Waldo County,True,0.9720504894384338
Maine,Washington County,True,0.9232949294559794
Maine,York County,True,0.9643526544559182
Maryland,Allegany County,True,0.8909501161973734
Maryland,Anne Arundel County,True,0.769099417244336
Maryland,Baltimore County,True,0.648330489140075
Maryland,Calvert County,True,0.8196657294595439
Maryland,Caroline County,True,0.8193654868879516
Maryland,Carroll County,True,0.9326683291770573
Maryland,Cecil County,True,0.8995339049716803
Maryland,Charles County,True,0.5004183489162771
Maryland,Dorchester County,True,0.6864919664526435
Maryland,Frederick County,True,0.8366154385554841
Maryland,Garrett County,True,0.9770550010048905
Maryland,Harford County,True,0.8140269163629928
Maryland,Howard County,True,0.623377751060348
Maryland,Kent County,True,0.8179882125699569
Maryland,Montgomery County,True,0.6315639652874614
Maryland,Prince George's County,False,0.2652513000233789
Maryland,Queen Anne's County,True,0.8983228727235312
Maryland,St. Mary's County,True,0.7946635837301697
Maryland,Somerset County,True,0.5456900163790804
Maryland,Talbot County,True,0.835214446952596
Maryland,Washington County,True,0.8519707735621397
Maryland,Wicomico County,True,0.6952914642264548
Maryland,Worcester County,True,0.8300050409089147
Maryland,Baltimore city,False,0.3135760981874716
Massachusetts,Barnstable County,True,0.940141024867354
Massachusetts,Berkshire County,True,0.9318776150627615
Massachusetts,Bristol County,True,0.9109823946345553
Massachusetts,Dukes County,True,0.911918314652896
Massachusetts,Essex County,True,0.876624167237943
Massachusetts,Franklin County,True,0.9482247693597987
Massachusetts,Hampden County,True,0.8399177546504465
Massachusetts,Hampshire County,True,0.8967427015864076
Massachusetts,Middlesex County,True,0.822776904987266
Massachusetts,Nantucket County,True,0.8954165857448049
Massachusetts,Norfolk County,True,0.8233968130586864
Massachusetts,Plymouth County,True,0.8720543301871502
Massachusetts,Suffolk County,True,0.6312984769473393
Massachusetts,Worcester County,True,0.884313718193467
Michigan,Alcona County,True,0.980347907851434
Michigan,Alger County,True,0.8579813436746673
Michigan,Allegan County,True,0.9550959933594552
Michigan,Alpena County,True,0.9738318396387767
Michigan,Antrim County,True,0.9694095531060412
Michigan,Arenac County,True,0.968340117593849
Michigan,Baraga County,True,0.741679143153288
Michigan,Barry County,True,0.9732497033395491
Michigan,Bay County,True,0.9521110955253191
Michigan,Benzie County,True,0.9632980246206699
Michigan,Berrien County,True,0.7972921886113016
Michigan,Branch County,True,0.9538843804139692
Michigan,Calhoun County,True,0.8337367412045981
Michigan,Cass County,True,0.8980513762872784
Michigan,Charlevoix County,True,0.9573838527456481
Michigan,Cheboygan County,True,0.9331526998258177
Michigan,Chippewa County,True,0.7236683197574325
Michigan,Clare County,True,0.9694989106753813
Michigan,Clinton County,True,0.9431454849278299
Michigan,Crawford County,True,0.9709472481975873
